account_id,acct_creation_date,statement_frequency,account_district,num_customers,credit_cards,loan_date,loan_amount,loan_payment,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,max_balance,min_balance,credit_bank_transfer_other_txn_ct,credit_bank_transfer_other_txn_tot,credit_bank_transfer_other_avg_txn,credit_cash_other_txn_ct,credit_cash_other_txn_tot,credit_cash_other_avg_txn,credit_other_interest_credit_txn_ct,credit_other_interest_credit_txn_tot,credit_other_interest_credit_avg_txn,debit_bank_transfer_household_payment_txn_ct,debit_bank_transfer_household_payment_txn_tot,debit_bank_transfer_household_payment_avg_txn,debit_cash_statement_charge_txn_ct,debit_cash_statement_charge_txn_tot,debit_cash_statement_charge_avg_txn,debit_cash_other_txn_ct,debit_cash_other_txn_tot,debit_cash_other_avg_txn,debit_bank_transfer_loan_payment_txn_ct,debit_bank_transfer_loan_payment_txn_tot,debit_bank_transfer_loan_payment_avg_txn,debit_bank_transfer_insurance_payment_txn_ct,debit_bank_transfer_insurance_payment_txn_tot,debit_bank_transfer_insurance_payment_avg_txn,debit_bank_transfer_other_txn_ct,debit_bank_transfer_other_txn_tot,debit_bank_transfer_other_avg_txn,credit_bank_transfer_pension_benefit_txn_ct,credit_bank_transfer_pension_benefit_txn_tot,credit_bank_transfer_pension_benefit_avg_txn,debit_credit_card_other_txn_ct,debit_credit_card_other_txn_tot,debit_credit_card_other_avg_txn,debit_cash_household_payment_txn_ct,debit_cash_household_payment_txn_tot,debit_cash_household_payment_avg_txn,debit_cash_negative_balance_charge_txn_ct,debit_cash_negative_balance_charge_txn_tot,debit_cash_negative_balance_charge_avg_txn,debit_cash_insurance_payment_txn_ct,debit_cash_insurance_payment_txn_tot,debit_cash_insurance_payment_avg_txn,pmt_order_ct,pmt_order_avg_amt,owner_client_id,gender,birth_date,owner_district
3753,1995-02-24,monthly,Plzen - sever,1,,,,,,,,7500,15,51054,900,0,0,0,1,900,900,43,6139,142.7674418604651,41,63140,1540,41,615,15,74,168000,2270.2702702702704,0,0,0,0,0,0,0,0,0,46,273102,5937,0,0,0,0,0,0,0,0,0,0,0,0,1,1540,4528,M,1922-01-09,Plzen - sever
3755,1996-01-20,monthly,Zlin,1,,,,,,,,51300,15,141091,200,0,0,0,58,1572144,27105.931034482757,35,6452,184.34285714285716,31,418500,13500,31,465,15,75,1129371,15058.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8228.05,4531,F,1964-06-25,Zlin
3757,1997-09-24,monthly,Zlin,1,,,,,,,,29700,15,91511,1100,15,486387,32425.8,1,1100,1100,15,2682,178.8,11,10857,987,10,150,15,23,376981,16390.478260869564,0,0,0,11,8833,803,22,56782,2581,0,0,0,1,3300,3300,0,0,0,0,0,0,0,0,0,4,1738,4533,M,1980-01-29,Zlin
3758,1995-09-19,monthly,Louny,1,,,,,,,,29100,15,60150,800,0,0,0,62,337595,5445.080645161291,39,6163,158.02564102564102,35,140315,4009,34,510,15,38,143300,3771.0526315789475,0,0,0,0,0,0,0,0,0,0,0,0,8,17900,2237.5,0,0,0,0,0,0,0,0,0,1,4009,4534,M,1954-12-24,Louny
3759,1993-12-29,monthly,Hl.m. Praha,1,,,,,,,,6400,15,44997,600,0,0,0,1,600,600,57,5029,88.2280701754386,55,90310,1642,55,825,15,70,165590,2365.5714285714284,0,0,0,0,0,0,0,0,0,60,295800,4930,0,0,0,0,0,0,0,0,0,0,0,0,1,1642,4535,F,1931-12-03,Hl.m. Praha
3760,1993-01-13,monthly,Chrudim,1,,,,,,,,62600,15,169292,1000,0,0,0,105,2760640,26291.809523809523,72,14392,199.88888888888889,0,0,0,67,1005,15,147,2662914,18115.061224489797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2947.8,,,,
3763,1995-08-23,monthly,Brno - venkov,1,,,,,,,,13700,15,48225,800,0,0,0,51,480507,9421.70588235294,40,4272,106.8,35,113120,3232,35,525,15,69,211600,3066.6666666666665,0,0,0,0,0,0,36,130428,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3427.5,4539,M,1942-12-12,Brno - venkov
3764,1995-11-05,monthly,Jesenik,1,,,,,,,,8400,15,46575,900,38,148618,3911,19,48300,2542.1052631578946,38,5192,136.6315789473684,34,85204,2506,33,495,15,52,83250,1600.9615384615386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,4540,M,1936-01-16,Jesenik
3765,1996-11-14,monthly,Ceska Lipa,1,,,,,,,,3600,15,19938,600,25,77650,3106,1,600,600,21,1330,63.333333333333336,0,0,0,20,300,15,19,19680,1035.7894736842106,0,0,0,0,0,0,62,42708,688.8387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,690,4541,F,1971-03-02,Ceska Lipa
3767,1995-11-15,monthly,Hl.m. Praha,1,,,,,,,,22720,15,66439,600,0,0,0,42,482148,11479.714285714286,37,6073,164.13513513513513,32,28192,881,32,480,15,49,266820,5445.306122448979,0,0,0,0,0,0,33,120615,3655,0,0,0,5,9900,1980,0,0,0,0,0,0,0,0,0,2,2268,4543,M,1941-12-01,Hl.m. Praha
3768,1997-06-06,monthly,Usti nad Orlici,1,,,,,,,,63000,15,116983,400,0,0,0,30,684575,22819.166666666668,18,3587,199.27777777777777,0,0,0,15,225,15,34,611588,17987.882352941175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4544,F,1955-06-13,Usti nad Orlici
3769,1996-05-14,monthly,Beroun,1,,,,,,,,9900,15,34603,700,0,0,0,1,700,700,30,2742,91.4,27,55350,2050,26,390,15,47,137170,2918.5106382978724,0,0,0,0,0,0,0,0,0,31,212381,6851,0,0,0,0,0,0,0,0,0,0,0,0,1,2050,4545,F,1936-01-20,Beroun
3770,1995-09-20,monthly,Cheb,1,,,,,,,,45760,15,117773,200,0,0,0,49,811986,16571.14285714286,39,8534,218.82051282051282,35,317100,9060,34,510,15,48,395480,8239.166666666666,0,0,0,0,0,0,0,0,0,0,0,0,15,31900,2126.6666666666665,0,0,0,0,0,0,0,0,0,1,9060,4546,F,1951-04-20,Cheb
3771,1993-06-11,monthly,Domazlice,1,,,,,,,,64700,15,163152,700,0,0,0,79,1867397,23637.936708860758,66,12910,195.6060606060606,0,0,0,63,945,15,111,1785339,16084.135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152,,,,
3772,1995-11-20,monthly,Melnik,1,,,,,,,,27100,15,77178,1100,0,0,0,38,955847,25153.86842105263,37,6441,174.0810810810811,33,256575,7775,32,480,15,74,661800,8943.243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7775,4548,M,1958-01-05,Melnik
3773,1997-05-04,monthly,Praha - vychod,1,,,,,,,,11950,15,34703,700,0,0,0,1,700,700,20,1487,74.35,16,50336,3146,15,225,15,19,44130,2322.6315789473683,0,0,0,0,0,0,0,0,0,20,115820,5791,0,0,0,0,0,0,0,0,0,0,0,0,1,3146,4549,F,1920-10-30,Praha - vychod
3774,1996-08-30,monthly,Olomouc,1,,,,,,,,17600,15,57568,300,0,0,0,32,407170,12724.0625,28,3413,121.89285714285714,23,132135,5745,23,345,15,43,179420,4172.558139534884,0,0,0,0,0,0,23,66263,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4313,4550,F,1942-10-17,Olomouc
3775,1993-06-27,monthly,Prachatice,2,,,,,,,,11300,15,30980,300,0,0,0,1,300,300,62,5237,84.46774193548387,61,149328,2448,61,915,15,108,240550,2227.314814814815,0,0,0,0,0,0,0,0,0,66,404976,6136,0,0,0,0,0,0,0,0,0,0,0,0,1,2448,,,,
3776,1996-10-16,monthly,Hl.m. Praha,1,,,,,,,,24600,15,85278,1000,0,0,0,28,663178,23684.928571428572,26,6215,239.03846153846155,21,99519,4739,21,315,15,44,445000,10113.636363636364,0,0,0,0,0,0,22,49742,2261,0,0,0,1,2200,2200,0,0,0,0,0,0,0,0,0,2,3500,4553,F,1945-02-23,Hl.m. Praha
3777,1995-01-19,monthly,Karvina,1,,,,,,,,7140,15,30689,200,47,151481,3223,1,200,200,43,3888,90.4186046511628,0,0,0,42,630,15,24,35520,1480,0,0,0,0,0,0,129,92364,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,716,4554,M,1937-07-24,Karvina
3778,1993-07-04,monthly,Usti nad Orlici,1,,,,,,,,50800,15,130297,1100,0,0,0,72,1650257,22920.23611111111,66,18763,284.2878787878788,62,188170,3035,61,915,15,104,1309780,12594.038461538461,0,0,0,0,0,0,0,0,0,0,0,0,35,73600,2102.8571428571427,0,0,0,0,0,0,0,0,0,2,2275,4555,M,1960-08-07,Usti nad Orlici
3779,1995-07-08,monthly,Ostrava - mesto,1,,,,,,,,23000,15,75965,200,0,0,0,52,532078,10232.26923076923,41,7502,182.97560975609755,37,5883,159,36,540,15,72,332600,4619.444444444444,0,0,0,37,109853,2969,37,31561,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1327,4556,M,1970-05-31,Ostrava - mesto
3780,1995-11-25,monthly,Chrudim,2,,,,,,,,9300,15,29960,300,0,0,0,1,300,300,35,2229,63.68571428571428,33,12210,370,32,480,15,49,162010,3306.326530612245,0,0,0,0,0,0,33,40953,1241,37,232064,6272,0,0,0,0,0,0,0,0,0,0,0,0,2,805.5,4557,F,1932-10-24,Chrudim
3781,1993-03-26,monthly,Tachov,1,,,,,,,,51500,15,115356,800,0,0,0,74,1813481,24506.5,69,19180,277.9710144927536,64,492864,7701,64,960,15,92,1204280,13090,0,0,0,0,0,0,0,0,0,0,0,0,12,33800,2816.6666666666665,0,0,0,0,0,0,0,0,0,1,7701,,,,
3783,1995-11-29,monthly,Teplice,1,,,,,,,,27520,15,46189,300,0,0,0,42,378341,9008.119047619048,37,4204,113.62162162162163,32,97312,3041,32,480,15,53,261640,4936.603773584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3041,4561,F,1968-06-29,Teplice
3784,1996-01-22,monthly,Klatovy,1,,,,,,,,10900,15,46039,400,0,0,0,50,330267,6605.34,35,3737,106.77142857142857,30,47490,1583,30,450,15,50,142900,2858,0,0,0,0,0,0,31,104160,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2471.5,4562,M,1965-10-11,Klatovy
3785,1993-03-24,monthly,Praha - vychod,2,,,,,,,,64100,15,146168,200,0,0,0,85,1965850,23127.647058823528,69,20157,292.1304347826087,65,422630,6502,64,960,15,140,1497800,10698.57142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6502,4563,F,1971-07-25,Praha - vychod
3786,1993-06-22,monthly,Tabor,1,,,,,,,,68000,3,162208,-2767,0,0,0,112,2980488,26611.5,66,11596,175.6969696969697,0,0,0,62,930,15,181,2930498,16190.596685082874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5.666666666666667,0,0,0,,,,,,
3787,1993-02-19,monthly,Karvina,1,,,,,,,,23400,15,88504,800,0,0,0,72,1594800,22150,70,13809,197.27142857142857,66,290862,4407,65,975,15,140,1235000,8821.42857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3180,4567,M,1937-02-12,Karvina
3788,1993-04-10,monthly,Karvina,1,,,,,,,,53300,15,111777,300,0,0,0,177,571283,3227.587570621469,69,14684,212.81159420289856,0,0,0,67,1005,15,76,462150,6080.921052631579,0,0,0,0,0,0,0,0,0,0,0,0,20,34200,1710,0,0,0,0,0,0,0,0,0,,,4568,M,1982-04-26,Karvina
3789,1996-08-18,monthly,Kutna Hora,1,,,,,,,,70500,15,123718,500,0,0,0,40,874288,21857.2,28,5856,209.14285714285714,20,224880,11244,20,300,15,46,608275,13223.369565217392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11244,4569,F,1971-07-09,Kutna Hora
3792,1993-08-11,monthly,Praha - vychod,1,,,,,,,,4300,15,27784,300,0,0,0,1,300,300,65,4845,74.53846153846153,60,211080,3518,60,900,15,73,119200,1632.876712328767,0,0,0,0,0,0,0,0,0,65,343005,5277,0,0,0,0,0,0,0,0,0,0,0,0,1,3518,,,,
3793,1996-06-28,monthly,Kolin,1,,,,,,,,17500,15,46780,300,0,0,0,35,381090,10888.285714285714,30,3205,106.83333333333333,26,148356,5706,25,375,15,55,209600,3810.909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5706,4573,F,1955-10-12,Kolin
3794,1997-02-03,monthly,Strakonice,1,,,,,,,,27300,15,80743,400,0,0,0,25,475050,19002,23,4497,195.52173913043478,19,86184,4536,18,270,15,34,317700,9344.117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4536,4574,F,1966-11-12,Strakonice
3795,1996-03-18,monthly,Liberec,1,,,,,,,,22200,15,66564,900,0,0,0,35,692360,19781.714285714286,33,5842,177.03030303030303,29,70151,2419,28,420,15,53,379600,7162.264150943396,0,0,0,0,0,0,28,187012,6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4549,4575,F,1964-09-20,Liberec
3796,1993-05-25,monthly,Blansko,1,,,,,,,,24000,15,90862,400,0,0,0,74,1149469,15533.364864864865,67,12689,189.38805970149255,63,522963,8301,62,930,15,132,563800,4271.212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8301,4576,M,1958-06-27,Blansko
3797,1994-09-03,monthly,Zlin,1,,,,,,,,5600,300,40106,1000,0,0,0,29,68900,2375.862068965517,42,4126,98.23809523809524,0,0,0,0,0,0,20,40900,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4577,F,1949-07-25,Zlin
3798,1997-08-27,monthly,Cesky Krumlov,1,,,,,,,,15680,15,54654,200,0,0,0,18,270954,15053,16,1600,100,11,13838,1258,11,165,15,25,125940,5037.6,0,0,0,0,0,0,12,103644,8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4947.5,4578,M,1976-12-27,Cesky Krumlov
3799,1996-11-29,monthly,Ostrava - mesto,1,,,,,,,,25800,15,70458,900,0,0,0,27,443660,16431.85185185185,25,4180,167.2,21,98133,4673,20,300,15,40,286600,7165,0,0,0,21,2856,136,42,31563,751.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1578,4579,F,1939-07-01,Ostrava - mesto
3800,1996-09-16,monthly,Sokolov,1,,,,,,,,6600,15,35840,900,0,0,0,32,227396,7106.125,27,1801,66.70370370370371,23,29762,1294,22,330,15,31,104660,3376.1290322580644,0,0,0,0,0,0,23,83582,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2464,4580,F,1944-11-24,Sokolov
3801,1996-06-20,monthly,Hl.m. Praha,1,,,,,,,,26700,15,74448,200,0,0,0,31,713605,23019.516129032258,30,4094,136.46666666666667,0,0,0,25,375,15,57,656600,11519.298245614034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4581,F,1956-06-16,Hl.m. Praha
3802,1996-04-18,monthly,Chrudim,1,,,,,,,,5800,15,26750,200,0,0,0,1,200,200,28,2219,79.25,27,88452,3276,27,405,15,33,54110,1639.6969696969697,0,0,0,0,0,0,0,0,0,32,157248,4914,0,0,0,0,0,0,0,0,0,0,0,0,1,3276,4582,M,1918-10-12,Chrudim
3803,1996-01-26,monthly,Trebic,1,,,,,,,,23400,15,43692,1100,0,0,0,45,320051,7112.2444444444445,35,3497,99.91428571428571,30,155640,5188,30,450,15,41,142900,3485.3658536585367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5188,4583,F,1941-08-24,Trebic
3804,1994-04-07,monthly,Melnik,1,,1996-02-08,63252,5271,12,expired,FALSE,31800,15,86343,13098,57,1960688,34398.0350877193,5,8900,1780,57,10478,183.82456140350877,53,34079,643,52,780,15,161,1605806,9973.950310559007,12,63252,5271,0,0,0,53,236274,4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3457.233333333333,4584,F,1949-06-24,Melnik
3805,1994-07-02,monthly,Nymburk,2,,,,,,,,15200,15,59446,1000,0,0,0,66,729855,11058.40909090909,54,7864,145.62962962962962,50,295400,5908,49,735,15,95,399720,4207.578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5908,4585,F,1948-09-10,Nymburk
3806,1996-04-18,monthly,Liberec,1,,,,,,,,26700,15,70301,200,0,0,0,34,792780,23317.058823529413,32,5196,162.375,27,86832,3216,27,405,15,38,568200,14952.631578947368,0,0,0,27,486,18,28,69384,2478,0,0,0,7,18200,2600,0,0,0,0,0,0,0,0,0,3,1904,4587,F,1978-05-06,Liberec
3807,1995-09-05,monthly,Blansko,1,,,,,,,,36640,15,86137,1000,0,0,0,43,852842,19833.53488372093,40,9740,243.5,35,168980,4828,35,525,15,52,587660,11301.153846153846,0,0,0,0,0,0,0,0,0,0,0,0,21,49300,2347.6190476190477,0,0,0,0,0,0,0,0,0,1,4828,4588,F,1976-11-05,Blansko
3808,1993-08-11,monthly,Louny,1,,,,,,,,34880,15,79590,500,0,0,0,74,1138436,15384.27027027027,65,9786,150.55384615384617,60,117960,1966,60,900,15,132,666040,5045.757575757576,0,0,0,0,0,0,60,286020,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3366.5,,,,
3809,1996-11-21,monthly,Hl.m. Praha,1,,,,,,,,13760,2,61931,1000,0,0,0,33,309250,9371.212121212122,25,4139,165.56,20,39300,1965,20,300,15,40,180960,4524,0,0,0,20,40,2,20,32380,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1195.3333333333333,4590,M,1936-03-17,Hl.m. Praha
3810,1995-06-22,monthly,Hradec Kralove,1,,,,,,,,11800,15,58368,500,0,0,0,1,500,500,40,5535,138.375,38,108756,2862,37,555,15,49,118650,2421.4285714285716,0,0,0,0,0,0,0,0,0,42,274722,6541,0,0,0,0,0,0,0,0,0,0,0,0,1,2862,4591,M,1933-08-19,Hradec Kralove
3811,1996-10-26,monthly,Hl.m. Praha,1,,,,,,,,7830,15,47543,800,26,98098,3773,17,39600,2329.4117647058824,26,3410,131.15384615384616,22,55330,2515,21,315,15,25,36770,1470.8,0,0,0,0,0,0,0,0,0,0,0,0,8,4700,587.5,0,0,0,0,0,0,0,0,0,1,2515,4592,F,1955-03-29,Hl.m. Praha
3812,1995-01-16,monthly,Olomouc,1,,,,,,,,11100,15,48260,400,0,0,0,1,400,400,43,5295,123.13953488372093,43,91375,2125,42,630,15,50,101440,2028.8,0,0,0,0,0,0,0,0,0,47,234060,4980,0,0,0,0,0,0,0,0,0,0,0,0,1,2125,4593,M,1932-07-03,Olomouc
3813,1997-10-09,monthly,Hl.m. Praha,2,,,,,,,,13000,15,43659,1100,0,0,0,19,177815,9358.684210526315,15,1789,119.26666666666667,11,62095,5645,10,150,15,16,78240,4890,0,0,0,10,3330,333,10,8950,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2291,4594,M,1940-11-25,Hl.m. Praha
3814,1995-12-27,monthly,Ostrava - mesto,1,,,,,,,,5600,400,28400,900,0,0,0,13,32400,2492.3076923076924,0,0,0,0,0,0,0,0,0,10,21600,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4596,F,1973-08-31,Ostrava - mesto
3815,1996-03-24,monthly,Hl.m. Praha,1,,,,,,,,63500,15,129828,400,0,0,0,35,929990,26571.14285714286,32,5737,179.28125,0,0,0,30,450,15,68,915995,13470.514705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3162.4,4597,F,1952-05-19,Hl.m. Praha
3816,1996-04-21,monthly,Klatovy,2,,,,,,,,5000,700,44600,400,0,0,0,23,70500,3065.217391304348,0,0,0,0,0,0,0,0,0,10,25900,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4598,F,1941-04-12,Klatovy
3817,1995-02-10,monthly,Karvina,1,,,,,,,,10080,15,40529,700,0,0,0,61,528794,8668.754098360656,47,4710,100.2127659574468,43,280747,6529,42,630,15,71,224060,3155.774647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6529,4600,M,1967-03-13,Karvina
3818,1993-01-01,monthly,Ostrava - mesto,2,,,,,,,,38080,15,82001,600,0,0,0,82,1394648,17007.90243902439,72,13051,181.26388888888889,68,244528,3596,67,1005,15,135,723340,5358.074074074074,0,0,0,68,276420,4065,68,100232,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3045,,,,
3819,1996-11-11,monthly,Jesenik,1,,,,,,,,9700,15,36243,700,0,0,0,31,304460,9821.290322580646,25,2292,91.68,20,142040,7102,20,300,15,32,139400,4356.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7102,4603,F,1946-07-26,Jesenik
3820,1993-11-14,monthly,Hl.m. Praha,1,,,,,,,,40160,15,93071,700,0,0,0,87,912792,10491.862068965518,61,11109,182.11475409836066,57,459078,8054,56,840,15,96,386740,4028.5416666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8054,,,,
3821,1996-04-18,monthly,Pisek,1,,,,,,,,33700,15,68169,500,0,0,0,72,313852,4359.055555555556,32,3537,110.53125,0,0,0,30,450,15,43,300900,6997.674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4605,F,1980-09-09,Pisek
3822,1993-09-22,monthly,Mlada Boleslav,1,,,,,,,,21752,15,66578,500,63,1188264,18861.333333333332,29,128800,4441.379310344828,63,8442,134,59,687763,11657,58,870,15,86,619243,7200.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11657,4606,M,1937-10-14,Mlada Boleslav
3823,1995-04-19,monthly,Ostrava - mesto,1,,,,,,,,20000,15,61108,1000,0,0,0,12,181367,15113.916666666666,35,4002,114.34285714285714,0,0,0,21,315,15,26,153100,5888.461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4607,F,1976-11-16,Ostrava - mesto
3824,1994-03-20,monthly,Usti nad Labem,1,,,,,,,,18900,15,42367,700,0,0,0,63,594976,9444.063492063493,57,5961,104.57894736842105,52,322296,6198,52,780,15,53,244300,4609.433962264151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6198,4608,M,1945-01-18,Usti nad Labem
3825,1993-12-14,monthly,Melnik,1,,,,,,,,26500,15,68184,400,0,0,0,23,264787,11512.478260869566,57,6985,122.54385964912281,0,0,0,32,480,15,37,249900,6754.054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4609,F,1976-12-19,Melnik
3826,1995-03-05,monthly,Chomutov,1,,,,,,,,16640,15,59853,900,0,0,0,69,425900,6172.463768115942,46,6628,144.08695652173913,41,185238,4518,41,615,15,63,189660,3010.4761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4518,4610,F,1966-01-02,Chomutov
3827,1994-10-04,monthly,Hl.m. Praha,1,,,,,,,,14400,15,48842,200,0,0,0,53,513154,9682.150943396226,51,6637,130.13725490196077,0,0,0,46,690,15,86,476200,5537.209302325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4611,F,1953-05-10,Hl.m. Praha
3828,1997-08-28,monthly,Chrudim,1,,,,,,,,2010,15,21977,1100,16,48256,3016,1,1100,1100,12,793,66.08333333333333,12,24120,2010,11,165,15,8,6300,787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,4612,F,1960-09-23,Chrudim
3830,1997-04-20,monthly,Breclav,1,,,,,,,,21580,15,61693,700,20,314888,15744.4,11,53300,4845.454545454545,20,2933,146.65,15,82470,5498,15,225,15,31,265277,8557.322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5498,4615,M,1951-07-31,Breclav
3832,1996-01-22,monthly,Jicin,2,,,,,,,,8800,15,39863,200,0,0,0,44,316740,7198.636363636364,35,3115,89,30,4800,160,30,450,15,48,168880,3518.3333333333335,0,0,0,0,0,0,31,129456,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2168,4617,M,1977-12-20,Jicin
3833,1997-07-13,monthly,Vsetin,1,,,,,,,,59800,15,120180,800,0,0,0,20,522764,26138.2,18,3137,174.27777777777777,12,81120,6760,11,165,15,24,358860,14952.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6760,4619,F,1941-02-20,Vsetin
3834,1993-01-19,monthly,Brno - mesto,2,,1994-09-28,23052,1921,12,expired,FALSE,24000,15,54322,700,0,0,0,87,1116369,12831.827586206897,71,7372,103.83098591549296,66,205524,3114,66,990,15,164,610760,3724.1463414634145,12,23052,1921,66,210474,3189,133,42304,318.0751879699248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1772.2,4620,F,1940-11-01,Brno - mesto
3835,1993-03-16,monthly,Svitavy,1,,,,,,,,21700,15,54516,900,0,0,0,76,1088281,14319.486842105263,69,11223,162.65217391304347,64,405568,6337,64,960,15,108,575100,5325,0,0,0,0,0,0,64,79808,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3792,4622,F,1972-05-25,Svitavy
3836,1997-12-09,monthly,Frydek - Mistek,1,,,,,,,,23600,15,73718,300,0,0,0,14,336600,24042.85714285714,13,3075,236.53846153846155,8,21408,2676,8,120,15,17,198900,11700,0,0,0,8,42464,5308,9,9099,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2998.3333333333335,4623,M,1967-05-09,Frydek - Mistek
3838,1994-05-02,monthly,Beroun,1,,,,,,,,18500,15,52485,800,0,0,0,58,773258,13332.034482758621,56,6832,122,0,0,0,51,765,15,86,730100,8489.53488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4626,F,1947-11-24,Beroun
3839,1995-02-21,monthly,Hl.m. Praha,2,,,,,,,,38800,15,95204,600,46,1536054,33392.47826086957,1,600,600,46,9817,213.41304347826087,0,0,0,41,615,15,90,1443875,16043.055555555555,0,0,0,0,0,0,0,0,0,0,0,0,10,24900,2490,0,0,0,0,0,0,0,0,0,1,3072.1,4627,M,1942-03-24,Hl.m. Praha
3840,1994-02-19,monthly,Sumperk,2,,,,,,,,14200,15,42619,700,0,0,0,1,700,700,54,6628,122.74074074074075,53,135627,2559,53,795,15,78,181370,2325.25641025641,0,0,0,0,0,0,0,0,0,58,346260,5970,0,0,0,0,0,0,0,0,0,0,0,0,1,2559,4629,M,1923-05-10,Sumperk
